uuid,adm4_pcode,date,college_nearest,community_centre_nearest,school_nearest,shelter_nearest,town_hall_nearest,university_nearest,location1.adm4_en,location1.brgy_total_area
osmpa000ef4,ph063022029,01/01/2021,645.1336857,753.6016621,110.0565355,2348.579607,1525.197477,605.9485792,Caingin,0.2427
osmpa000eff,ph063022123,01/01/2021,509.3245649,822.125489,442.0099973,674.7318449,223.0531215,1064.066943,Osmeña,0.0313
osmpa000ef6,ph063022144,01/01/2021,648.5196752,245.8464535,0,1304.634644,0,3396.116578,Sambag,1.2658
osmpa000e6c,ph063022137,01/01/2021,791.1894825,806.4172947,110.8984232,1185.498696,751.0684966,610.6349346,Rizal Estanzuela,0.0351
osmpa000f90,ph063022030,01/01/2021,2281.409121,179.9184536,0,594.0782579,1105.536719,2507.19355,Calahunan,1.6467
osmpa000f8f,ph063022014,01/01/2021,858.0393802,0,0,1789.686229,475.388782,910.1342111,Sinikway (Bangkerohan Lapuz),0.081
osmpa000f8e,ph063022074,01/01/2021,564.2509633,431.3190282,0,1257.104335,745.1776895,448.9756265,Jalandoni-Wilson,0.0601
osmpa000f8d,ph063022034,01/01/2021,1020.565582,1698.638753,44.47583179,694.3909313,386.5465081,1331.150919,El 98 Castilla (Claudio Lopez),0.0161
osmpa000f05,ph063022182,01/01/2021,799.556606,1550.460538,0,466.7559131,166.1526963,1458.027945,Taytay Zone Ii,0.0576
osmpa000f04,ph063022167,01/01/2021,3529.584058,448.1279164,0,3148.252555,414.8410364,3655.479726,Santo Niño Norte,0.1965
osmpa000f03,ph063022196,01/01/2021,1036.838941,0,33.70269295,8.511201743,302.724926,2625.354587,Pale Benedicto Rizal (Mandurriao),0.3526
osmpa000f02,ph063022038,01/01/2021,1207.871715,1257.837929,155.2802467,791.4707677,633.5859715,2112.069996,Concepcion-Montes,0.2205
osmpa000f01,ph063022122,01/01/2021,790.8915239,1147.034361,4.161937063,0,297.7472095,1729.758556,Ortiz,0.0962
osmpa000f00,ph063022150,01/01/2021,286.0332026,97.37016218,0,1404.203669,1210.441942,0,San Felix,0.0974
osmpa000efe,ph063022077,01/01/2021,104.5232174,508.0944269,172.6574283,1978.198828,1501.684928,192.1256244,Jereos,0.177
osmpa000efd,ph063022099,01/01/2021,0,0,0,1984.616856,1064.859787,3.639567062,Burgos-Mabini-Plaza,0.2388
osmpa000efc,ph063022183,01/01/2021,1076.224541,924.2856371,0,1961.539241,1533.200322,1005.571641,Ticud (La Paz),1.1731
osmpa000efb,ph063022114,01/01/2021,248.2483335,86.09767983,0,1286.317516,687.1488444,97.53964538,Nabitasan,0.795
osmpa000efa,ph063022197,01/01/2021,653.349961,720.7755977,47.72033947,1194.651932,739.4970471,520.706453,Kahirupan,0.0299
osmpa000ef9,ph063022158,01/01/2021,365.3753263,63.16179658,0,356.6918728,1319.228777,247.2558087,San Pedro (Molo),0.2501
osmpa000ef8,ph063022164,01/01/2021,4088.783383,12.63346547,54.77499168,3268.111026,0,4150.446755,Santa Filomena,0.3493
osmpa000ef7,ph063022095,01/01/2021,549.1258212,294.7002162,48.78439762,2475.374129,1280.190321,299.2554343,Lopez Jaena Norte,0.1136
osmpa000ef5,ph063022194,01/01/2021,3597.234672,117.1942209,0,3069.302237,145.2475238,3705.350135,Yulo Drive,0.5085
osmpa000e6b,ph063022126,01/01/2021,706.3656049,957.0760172,439.1497031,747.2267545,374.083209,971.1558173,Rizal Palapala Ii,0.028
osmpa000dd0,ph063022178,01/01/2021,818.8167761,527.6306811,0,108.2944194,0,1926.480777,Abeto Mirasol Taft South (Quirino Abeto),0.544
osmpa000e69,ph063022025,01/01/2021,702.1678449,1337.760308,170.7965354,369.4409744,0,1389.75979,Buhang Taft North,0.3304
osmpa000de2,ph063022071,01/01/2021,213.8549122,562.0639824,320.952163,1523.549994,1420.843999,40.01594009,Infante,0.0897
osmpa000de1,ph063022115,01/01/2021,1352.464642,90.20466241,0,180.1061853,829.0315267,1308.695757,Navais,1.2421
osmpa000de0,ph063022177,01/01/2021,1000.418342,947.2731515,0,1752.08443,671.8588923,3062.321951,Tacas,3.6503
osmpa000ddf,ph063022043,01/01/2021,425.6162839,195.1859591,108.0515443,1669.759642,1119.793816,64.98693714,Mabolo-Delgado,0.0524
osmpa000dde,ph063022011,01/01/2021,939.5232871,3310.99057,0,501.9707401,449.6827484,4062.315759,Balantang,1.9534
osmpa000ddd,ph063022181,01/01/2021,833.7421342,0,0,342.1292965,1232.974966,806.0447288,Tap-Oc,0.0601
osmpa000ddc,ph063022159,01/01/2021,236.5386611,929.6153462,40.72136055,1810.942786,1324.655141,219.4617071,San Pedro (Jaro),0.0616
osmpa000ddb,ph063022060,01/01/2021,2048.700161,942.4734008,59.27148215,1566.525507,21.51435303,2186.418448,South Fundidor,0.7899
osmpa000de3,ph063022188,01/01/2021,1454.19791,1591.671244,78.57772942,682.3476641,940.1287259,2371.851073,Veterans Village,0.2329
osmpa000dda,ph063022023,01/01/2021,4650.573312,346.5224264,33.63243044,3867.631344,405.2261458,4722.407633,Bonifacio (Arevalo),0.3728
osmpa000dd8,ph063022186,01/01/2021,344.1732613,500.5667089,159.135913,1618.075541,1207.308517,30.80753124,Timawa Tanza Ii,0.0446
osmpa000dd7,ph063022041,01/01/2021,534.643429,1248.289344,0,1005.80704,1445.945035,600.0335717,Cubay,1.0505
osmpa000dd6,ph063022154,01/01/2021,108.6407452,770.2339172,88.65815404,1769.512543,1150.630507,240.4892114,San Jose (Jaro),0.038
osmpa000dd5,ph063022097,01/01/2021,822.1215505,1471.282746,65.30825751,956.7160799,687.2723148,951.8877738,Luna (Jaro),0.0387
osmpa000dd4,ph063022080,01/01/2021,826.1955648,169.4529722,82.30025151,630.9910025,1007.849146,891.4366306,Katilingban,0.0484
osmpa000dd3,ph063022033,01/01/2021,936.3771165,3008.685952,67.20608047,761.9518018,1072.561561,4272.697579,Camalig,0.5585
osmpa000dd2,ph063022064,01/01/2021,1273.412539,128.0063659,212.3590973,0,574.3779414,2808.323589,Guzman-Jesena,0.8889
osmpa000dd1,ph063022189,01/01/2021,492.422668,0,0,1425.925369,853.319494,337.91643,Villa Anita,0.1176
osmpa000dd9,ph063022161,01/01/2021,348.3856672,876.4396402,159.1606176,700.2902951,658.2401911,1998.197718,San Roque,0.0545
osmpa000de4,ph063022045,01/01/2021,1022.07332,1644.537032,94.94665565,692.9471171,130.1910897,1323.011926,Desamparados,0.0271
osmpa000de5,ph063022168,01/01/2021,4270.730061,0,0,3768.676462,159.3043402,4386.037707,Santo Niño Sur,0.9807
osmpa000de6,ph063022069,01/01/2021,328.5210023,369.9185419,224.9324407,1128.070482,585.9023249,648.5290961,Hipodromo,0.0535
osmpa000e68,ph063022022,01/01/2021,706.0509074,774.2805165,92.34357849,1393.728901,964.7663876,457.6487402,Bonifacio Tanza,0.0428
osmpa000e67,ph063022201,01/01/2021,431.7948321,776.2699259,0,1129.893318,1509.540778,525.8064689,Tabuc Suba (La Paz),0.9401
osmpa000e66,ph063022156,01/01/2021,1004.804131,986.5373083,0,1452.769246,795.6511619,1170.288371,San Juan,0.3183
osmpa000e65,ph063022005,01/01/2021,585.1159964,15.34368786,28.49299621,1643.744598,342.3849728,910.5572727,Alalasan Lapuz,0.0729
osmpa000e64,ph063022021,01/01/2021,196.1002086,390.726699,0,1045.561443,365.5164911,499.851396,Bolilao,0.3538
osmpa000e63,ph063022094,01/01/2021,1191.763806,492.5523441,205.1428499,1542.728753,439.9464809,1208.170454,Loboc-Lapuz,1.4025
osmpa000e62,ph063022171,01/01/2021,2489.769188,0,240.7187831,1422.932785,487.0503671,2486.115599,So-Oc,2.2546
osmpa000e61,ph063022106,01/01/2021,544.1199177,1257.993888,190.8953745,1354.125648,1049.280498,547.8874277,Marcelo H. Del Pilar,0.2982
osmpa000e60,ph063022073,01/01/2021,572.963448,208.9985085,0,1241.789497,15.07104081,1099.099458,Jalandoni Estate-Lapuz,0.1296
osmpa000e5f,ph063022157,01/01/2021,0,262.3308001,0,1880.700401,1088.925675,40.57707672,San Nicolas,0.1468
osmpa000e5e,ph063022093,01/01/2021,177.2228722,798.1330164,108.1084208,511.9071147,451.1623119,2070.156241,Lopez Jaena (Jaro),0.048
osmpa000e5d,ph063022170,01/01/2021,670.1250238,1179.128153,232.6131102,862.0946183,892.8095754,1736.66238,Simon Ledesma,0.06
osmpa000e5c,ph063022062,01/01/2021,490.7964024,674.5047374,223.7116138,1052.619784,565.9188844,714.3074257,Gloria,0.0235
osmpa000e5b,ph063022121,01/01/2021,1541.851732,1264.491636,0,1417.220767,802.0933478,2328.391115,Obrero-Lapuz,0.3138
osmpa000e5a,ph063022117,01/01/2021,1484.368631,728.6285985,0,978.5443096,0,1571.786375,North Fundidor,0.6989
osmpa000e59,ph063022139,01/01/2021,116.1630176,33.72599772,5.043604959,2167.942141,942.9333157,162.1950887,Railway,0.0664
osmpa000e58,ph063022091,01/01/2021,758.8491565,1436.442677,19.64116128,515.9099255,538.0863304,1455.408325,"Libertad, Santa Isabel",0.0458
osmpa000e57,ph063022124,01/01/2021,252.3702554,782.2448101,28.55899797,1298.937376,592.8689284,498.8809173,Our Lady Of Lourdes,0.2331
osmpa000de7,ph063022169,01/01/2021,1106.23261,1456.962614,3.784707122,370.0121006,668.4168114,2105.407242,Santo Rosario-Duran,0.1146
osmpa000e6a,ph063022001,01/01/2021,5223.833341,342.5954503,23.42111674,4378.310136,0,5285.441107,Santa Cruz,0.5633
osmpa000f92,ph063022199,01/01/2021,1427.645619,1691.466491,449.9865173,1819.156195,2267.744089,1535.329026,San Isidro (La Paz),0.4262
osmpa0010c7,ph063022075,01/01/2021,499.6936996,363.7211178,196.9624947,1324.163206,776.6998103,457.7902327,Delgado-Jalandoni-Bagumbayan,0.0235
osmpa000f94,ph063022119,01/01/2021,1029.469293,95.54642683,96.29381348,342.3589795,910.431764,1049.311954,North San Jose,0.1353
osmpa0010b0,ph063022049,01/01/2021,484.9885595,133.2080128,190.2518045,637.0196028,559.860398,2911.529425,Dungon,0.9518
osmpa0010af,ph063022192,01/01/2021,20.44002938,644.9803992,25.66478098,1027.111984,1521.006901,76.53352901,West Timawa,0.1052
osmpa0010ae,ph063022007,01/01/2021,449.318491,796.0776927,77.81731563,404.8717068,290.1774037,1466.549341,Arsenal Aduana,0.0773
osmpa0010ad,ph063022120,01/01/2021,1679.237814,0,0,0,340.2307745,2319.240489,Oñate De Leon,0.5055
osmpa0010ac,ph063022017,01/01/2021,531.7436735,774.0983429,161.4764696,1220.803785,842.8346297,368.745705,Baybay Tanza,0.2543
osmpa0010ab,ph063022135,01/01/2021,356.8555528,1324.598619,0,784.6406962,1723.910951,2171.34886,Quintin Salas,0.8159
osmpa0010aa,ph063022200,01/01/2021,350.9920964,615.9273453,396.7273078,908.2130272,400.9374067,854.8116663,San Jose (City Proper),0.0304
osmpa00103b,ph063022050,01/01/2021,0,590.5693595,0,63.93856894,0,2102.550701,Dungon A,0.2111
osmpa0010b1,ph063022031,01/01/2021,2851.19418,630.9254337,0,2576.452849,0,2983.411431,Calaparan,0.3253
osmpa00103a,ph063022086,01/01/2021,1559.757103,3118.493216,0,1811.187027,898.5153372,4948.387299,Lanit,2.4507
osmpa001038,ph063022087,01/01/2021,950.5137464,490.3191139,219.32316,1183.495347,249.745583,1562.681178,Lapuz Norte,0.3448
osmpa001037,ph063022173,01/01/2021,1309.483124,441.928912,110.9141906,506.0500446,509.6647627,1357.412294,South San Jose,0.2666
osmpa001036,ph063022129,01/01/2021,457.2347181,354.4589075,148.9152676,791.2780355,1253.251369,557.9287618,Poblacion Molo,0.066
osmpa001035,ph063022019,01/01/2021,1532.592005,4094.226178,0,0,902.5998653,4028.368148,Bito-On,1.6052
osmpa001034,ph063022056,01/01/2021,368.0438392,1062.219091,15.71835777,275.2905398,415.8337378,1624.851253,Fajardo,0.0566
osmpa001033,ph063022076,01/01/2021,207.2543202,877.7083159,59.47029103,1706.702647,1097.93895,223.8162186,Javellana,0.0294
osmpa001032,ph063022128,01/01/2021,573.6824926,444.151762,158.8684357,344.8621814,260.3223763,2417.745407,Phhc Block 22 Nha,0.1994
osmpa001031,ph063022065,01/01/2021,678.6494716,575.7373003,326.2170191,1034.05437,992.0940052,853.7714794,Habog-Habog Salvacion,0.1306
osmpa001039,ph063022101,01/01/2021,53.36796234,258.3000706,0,1979.39876,1217.085574,0,Magdalo,0.1045
osmpa0010b2,ph063022107,01/01/2021,708.1824759,1065.429711,0,186.6692017,161.1134982,1468.564479,Maria Clara,0.0596
osmpa0010b3,ph063022044,01/01/2021,758.3317855,1393.61569,265.0360448,719.2563842,819.7733737,1469.813631,Democracia,0.0722
osmpa0010b4,ph063022067,01/01/2021,1760.804243,799.9072315,0,887.4570438,1060.483461,3883.077566,Hibao-An Sur,2.1605
osmpa000dcf,ph063022081,01/01/2021,254.0690662,604.8903484,162.8078191,632.2117183,52.68879522,1171.070345,Kauswagan,0.0434
osmpa0010c6,ph063022057,01/01/2021,546.7736224,822.2140555,241.2820503,847.0294892,401.4883373,770.4641664,Flores,0.0383
osmpa0010c5,ph063022088,01/01/2021,215.6933981,192.6829075,140.2037435,1229.422994,79.27578251,722.7847164,Lapuz Sur,0.1232
osmpa0010c4,ph063022202,01/01/2021,341.3543074,0,51.95692993,1788.775886,562.129124,452.1799283,Rizal (La Paz),0.0778
osmpa0010c3,ph063022185,01/01/2021,370.5113032,644.2985982,288.1393986,1678.023934,1316.155072,167.4090785,Timawa Tanza I,0.0181
osmpa0010c2,ph063022146,01/01/2021,0,63.38726497,0,1097.423456,334.4308163,446.1191474,Sampaguita,0.1348
osmpa0010c1,ph063022061,01/01/2021,1097.978832,1453.130259,82.6859579,97.54925947,596.1770964,2014.705288,General Hughes-Montes,0.0908
osmpa0010c0,ph063022046,01/01/2021,477.018352,100.5507761,0,1970.987893,776.2091584,430.2749034,Divinagracia,0.0896
osmpa0010bf,ph063022151,01/01/2021,0,0,0,439.7941787,150.6201924,2223.288995,San Isidro (Jaro),1.5071
osmpa0010be,ph063022166,01/01/2021,4611.765054,599.2563543,0,3762.557524,432.8142672,4670.265508,Santo Domingo,0.4078
osmpa0010bd,ph063022009,01/01/2021,626.7973794,1120.386374,0,796.6112621,61.39294624,992.6147292,Bakhaw,0.2456
osmpa0010bc,ph063022163,01/01/2021,594.3660423,1124.883113,0,918.1068712,417.9844344,847.9991361,San Vicente,0.1289
osmpa0010bb,ph063022036,01/01/2021,1213.841101,838.4613841,69.47270763,1273.521071,298.894629,1359.950373,Compania,0.2227
osmpa0010ba,ph063022004,01/01/2021,1412.532547,168.5449065,5.995174718,91.90744652,178.8522278,1339.260964,Airport (Tabucan Airport),1.0117
osmpa0010b9,ph063022103,01/01/2021,0,52.49833391,0,1748.982797,1038.764328,166.5028932,Magsaysay Village,0.2994
osmpa0010b8,ph063022133,01/01/2021,429.0553245,262.1820061,16.28733653,1369.860307,195.7298198,1008.615737,Punong-Lapuz,0.0521
osmpa0010b7,ph063022198,01/01/2021,106.8715429,212.8508691,56.08393994,1812.717424,665.5187075,100.131811,Luna (La Paz),0.1097
osmpa0010b6,ph063022070,01/01/2021,407.1237065,18.80023308,24.72260277,1307.181784,931.0823027,41.62656625,Inday,0.1466
osmpa0010b5,ph063022072,01/01/2021,1922.818277,1192.952346,714.9078935,1681.233156,1510.830767,1762.489366,Ingore,2.832
osmpa001030,ph063022051,01/01/2021,51.50746705,381.14841,0,398.8211084,168.8682534,2546.740684,Dungon B,0.5315
osmpa00102f,ph063022104,01/01/2021,550.9014236,355.2842011,98.19836646,1537.816681,986.7774767,245.3317679,Malipayon-Delgado,0.0245
osmpa00102e,ph063022195,01/01/2021,956.2487921,1194.350134,0,310.2105981,515.817891,1942.776786,Zamora-Melliza,0.1539
osmpa00102d,ph063022003,01/01/2021,557.2714667,152.6017742,114.6795246,1756.700585,600.1594748,655.2730494,Aguinaldo,0.0652
osmpa000fa7,ph063022148,01/01/2021,153.1865379,0,0,1207.282443,590.0656967,495.2807088,San Agustin,0.189
osmpa000fa6,ph063022063,01/01/2021,295.6386719,342.1582958,66.39345837,2516.658507,1448.548528,221.7655044,Gustilo,0.1149
osmpa000fa5,ph063022187,01/01/2021,1399.680792,988.3082172,357.3955712,2173.3779,266.4358561,4108.936374,Ungka,0.7416
osmpa000fa4,ph063022127,01/01/2021,563.8509115,325.1542126,239.7811116,267.3025289,416.4599816,2721.447492,Phhc Block 17,0.137
osmpa000fa3,ph063022042,01/01/2021,0,244.743575,0,970.8898617,118.9536537,438.6535905,Danao,0.1989
osmpa000fa2,ph063022055,01/01/2021,593.1878037,399.5016686,0,1512.183985,989.3659626,287.9030159,Tanza-Esperanza,0.0561
osmpa000fa1,ph063022079,01/01/2021,457.2347181,514.8957521,167.4928563,944.8534376,1325.571021,561.1510153,Kasingkasing,0.0777
osmpa000fa0,ph063022116,01/01/2021,508.8186113,838.8772783,80.40047912,364.3202125,0,1226.090205,Nonoy,0.0771
osmpa000f9f,ph063022010,01/01/2021,350.515709,2000.67242,0,0,1705.601039,1699.511637,Balabago,2.4307
osmpa000f9e,ph063022053,01/01/2021,0,557.9013267,0,991.1984453,1504.554409,0,East Timawa,0.0647
osmpa000f9d,ph063022098,01/01/2021,0,1687.19799,0,590.3294211,2064.850282,2936.72292,M. V. Hechanova,0.8256
osmpa000f9c,ph063022105,01/01/2021,1512.44138,1144.625791,17.26453299,1495.621168,755.9188489,2217.317625,Mansaya-Lapuz,0.1597
osmpa000f9b,ph063022174,01/01/2021,48.77048864,452.3263865,0,749.5170613,1532.817448,0,Taal,0.3282
osmpa000f9a,ph063022125,01/01/2021,732.5715346,897.3649634,273.1956686,1020.666209,591.7125462,809.1151701,Rizal Palapala I,0.0201
osmpa000f99,ph063022108,01/01/2021,481.0967807,1088.067271,311.1460034,631.1267406,661.4364634,1765.471182,Maria Cristina,0.0555
osmpa000f98,ph063022068,01/01/2021,1799.433798,2542.262803,177.8536148,814.3381601,2319.522341,2353.348536,Hinactacan,1.9748
osmpa000f97,ph063022018,01/01/2021,864.6171266,1529.755984,86.43114764,773.1495222,675.5708752,951.8877738,Benedicto (Jaro),0.1725
osmpa000f96,ph063022048,01/01/2021,2837.098479,217.5804495,156.8698425,2132.80967,245.6597346,2934.543822,Dulonan,0.6855
osmpa000f95,ph063022112,01/01/2021,0,528.6020783,0,1651.80299,950.5065826,325.7727534,Montinola,0.1257
osmpa000fa8,ph063022155,01/01/2021,3088.474248,0,0,2223.604577,168.1640288,3134.771064,San Jose (Arevalo),0.6191
osmpa000f93,ph063022175,01/01/2021,346.4049969,737.4490399,0,826.8584155,753.9050079,1063.170497,Tabuc Suba (Jaro),1.2941
osmpa000fa9,ph063022165,01/01/2021,255.2589841,665.5140283,211.8325509,155.2689154,169.0471277,1965.067798,Santa Rosa,0.3812
osmpa000fab,ph063022012,01/01/2021,978.2507928,494.1703891,261.2529999,2353.548503,1034.761452,829.7949728,Baldoza,0.3225
osmpa00102c,ph063022090,01/01/2021,156.6831937,332.3379604,266.8165342,1012.864164,442.1664599,818.0083321,Liberation,0.0489
osmpa00102b,ph063022100,01/01/2021,362.7383815,60.46618178,55.65525423,1970.987893,776.2091584,430.2777348,Macarthur,0.0442
osmpa00102a,ph063022089,01/01/2021,822.3412377,721.2583748,425.2013009,942.7529634,103.4035994,1636.663453,Legaspi Dela Rama,0.1168
osmpa001029,ph063022096,01/01/2021,648.5436753,114.7198595,3.072658686,2054.86079,762.6718843,480.0620246,Lopez Jaena Sur,0.2285
osmpa001028,ph063022136,01/01/2021,699.8179763,1007.973382,425.1068421,633.3600615,290.664761,1212.510178,Rima-Rizal,0.0141
osmpa001027,ph063022047,01/01/2021,814.139256,205.5256836,208.1417091,1564.667704,266.6499972,1046.664262,Don Esteban-Lapuz,0.2527
osmpa001026,ph063022191,01/01/2021,610.7966735,931.8551942,498.6960591,1371.426305,1284.15135,801.7068356,West Habog-Habog,0.0667
osmpa001025,ph063022113,01/01/2021,828.585805,1053.264805,97.07467623,350.2720052,389.5699517,1747.389313,Muelle Loney-Montes,0.0873
osmpa001024,ph063022140,01/01/2021,262.0086622,602.5048642,331.3437559,760.3314207,223.0930895,1008.81644,Roxas Village,0.0382
osmpa001023,ph063022028,01/01/2021,999.4600486,1586.314768,44.95485505,722.1168361,335.3011164,1236.339757,Seminario (Burgos Jalandoni),0.0489
osmpa001022,ph063022026,01/01/2021,2799.617426,5178.626373,273.7053047,701.4473923,0,5685.02429,Buntatala,1.5114
osmpa001021,ph063022016,01/01/2021,1541.683642,1927.066568,0,745.7820543,2757.143303,1655.420658,Banuyao,0.5619
osmpa001020,ph063022006,01/01/2021,207.6986853,853.3969797,153.1608125,384.9287881,368.7076508,1481.930734,Arguelles,0.1224
osmpa00101f,ph063022193,01/01/2021,324.3346396,619.8990577,8.513938222,748.5948257,287.0561081,1292.543357,Yulo-Arroyo,0.0373
osmpa00101e,ph063022078,01/01/2021,822.8744273,1566.196559,179.6803928,468.8072069,27.71130009,1486.828603,Calubihan,0.0345
osmpa00101d,ph063022008,01/01/2021,939.4487919,146.2159122,0,603.1812773,629.5503116,988.8548371,North Avanceña,0.0975
osmpa000fae,ph063022172,01/01/2021,498.0756209,1033.700075,458.1309704,1457.829307,1678.091239,702.0740083,South Baluarte,0.0967
osmpa000fad,ph063022102,01/01/2021,275.9486206,640.3837883,43.12966271,497.2345238,22.59993245,1327.968332,Magsaysay,0.0723
osmpa000fac,ph063022131,01/01/2021,26.34494523,147.4261361,25.95331788,937.3472495,0,497.0972074,President Roxas,0.1974
osmpa000faa,ph063022032,01/01/2021,1527.719691,1133.462277,0,1598.552599,337.6523856,1672.180639,Calumpang,0.8811
osmpa000dce,ph063022084,01/01/2021,270.0670166,939.1795358,0,1202.675612,755.3085039,417.0122863,Our Lady Of Fatima,0.1906
osmpa000f91,ph063022024,01/01/2021,105.9092904,2466.321442,0,0,1612.369528,3231.953938,Buhang,1.3994
osmpa000679,ph063022057,01/01/2020,546.7736224,822.2140555,241.2820503,847.0294892,401.4883373,770.4641664,Flores,0.0383
osmpa00055c,ph063022165,01/01/2020,255.2589841,624.5045971,211.8325509,155.2689154,169.0471277,1965.067798,Santa Rosa,0.3812
osmpa00055d,ph063022032,01/01/2020,1527.719691,1133.462277,0,1598.552599,571.0374681,1672.180639,Calumpang,0.8811
osmpa00055e,ph063022012,01/01/2020,978.2507928,494.1703891,26.65941134,1785.818241,1034.761452,829.7949728,Baldoza,0.3225
osmpa00055f,ph063022131,01/01/2020,26.34494523,147.4261361,39.28554702,731.5179443,0,497.0972074,President Roxas,0.1974
osmpa000560,ph063022102,01/01/2020,275.9486206,640.3837883,43.12966271,497.2345238,22.59993245,1327.968332,Magsaysay,0.0723
osmpa000561,ph063022172,01/01/2020,498.0756209,1033.700075,768.4368664,1457.829307,1678.091239,702.0740083,South Baluarte,0.0967
osmpa0005d0,ph063022008,01/01/2020,939.4487919,146.2159122,0,603.1812773,629.5503116,988.8548371,North Avanceña,0.0975
osmpa0005d1,ph063022078,01/01/2020,822.8744273,970.2916628,179.6803928,468.8072069,701.7241944,1486.828603,Calubihan,0.0345
osmpa00055b,ph063022155,01/01/2020,3088.474248,0,0,2223.604577,168.1640288,3134.771064,San Jose (Arevalo),0.6191
